time,MEMORY,best_of_gen,average,TRAINED,gen
1753110397.2849305,2641284.0,0.7107980540540542,-432.6730328951351,False,2277
1753110397.7841666,2641924.0,0.7107980540540542,-500.6524223495998,False,2278
1753110398.2833087,2642436.0,0.7107980540540542,-452.6446009729731,False,2279
1753110412.496038,2662916.0,0.7107980540540542,-374.61675768983235,True,2280
1753110413.0090928,2663044.0,0.7107980540540542,-446.6517089535135,False,2281
1753110413.5202928,2663172.0,0.7107980540540542,-466.6452586059186,False,2282
1753110414.075059,2663172.0,0.7107980540540542,-544.6872488562162,False,2283
1753110414.5861342,2663300.0,0.7107980540540542,-478.6730328951351,False,2284
1753110415.2193434,2663300.0,0.7107980540540542,-476.6671050459161,False,2285
1753110415.7334864,2663428.0,0.7107980540540542,-405.62399170956246,False,2286
1753110416.273003,2663428.0,0.7107980540540542,-503.7014648172974,False,2287
1753110416.7931154,2663428.0,0.7107980540540542,-457.6588169340541,False,2288
1753110417.3055468,2663556.0,0.7107980540540542,-439.61659950252016,False,2289
1753110417.833201,2663556.0,0.7107980540540542,-465.68042649753204,False,2290
1753110418.3482502,2663684.0,0.7107980540540542,-426.6663420379923,False,2291
1753110418.8516955,2663684.0,0.7107980540540542,-398.6170061885153,False,2292
1753110419.3721354,2663812.0,0.7107980540540542,-443.6589750319279,False,2293
1753110419.8741674,2663812.0,0.7107980540540542,-402.58773712864866,False,2294
1753110420.3894193,2663940.0,0.7107980540540542,-474.6517089535135,False,2295
1753110420.8960485,2663940.0,0.7107980540540542,-414.6303850118919,False,2296
1753110421.4275775,2664068.0,0.7107980540540542,-538.6872488562162,False,2297
1753110421.971072,2664068.0,0.7107980540540542,-548.7388009125932,False,2298
1753110422.5019097,2664196.0,0.7107980540540542,-445.6667393717552,False,2299
1753110423.0369668,2664324.0,0.7107980540540542,-415.64520961584043,False,2300
1753110423.540455,2664580.0,0.7107980540540542,-390.637613464173,False,2301
1753110424.0543869,2664964.0,0.7107980540540542,-435.6517089535135,False,2302
1753110424.5721185,2665220.0,0.7107980540540542,-439.6517089535135,False,2303
1753110425.080429,2665604.0,0.7107980540540542,-397.6380557465456,False,2304
1753110425.6133668,2665988.0,0.7107980540540542,-455.69582148505583,False,2305
1753110426.1474679,2666372.0,0.7107980540540542,-412.6452327698914,False,2306
1753110426.8051536,2666884.0,0.7107980540540542,-431.68014087567565,False,2307
1753110427.308422,2667396.0,0.7107980540540542,-489.70146481729734,False,2308
1753110427.866562,2667908.0,0.7107980540540542,-377.6376510903063,False,2309
1753110428.3806448,2668420.0,0.7107980540540542,-402.6303850118919,False,2310
1753110428.9058342,2669060.0,0.7107980540540542,-474.6588169340541,False,2311
1753110429.435008,2669700.0,0.7107980540540542,-487.68726711594593,False,2312
1753110429.9922018,2670340.0,0.7107980540540542,-510.72280701864867,False,2313
1753110430.5400577,2670852.0,0.7107980540540542,-463.7298967394595,False,2314
1753110431.06113,2671492.0,0.7107980540540542,-439.66616258881936,False,2315
1753110431.5617182,2672132.0,0.7107980540540542,-478.70146481729734,False,2316
1753110432.1083245,2672900.0,0.7107980540540542,-514.6879971322569,False,2317
1753110432.6353507,2673412.0,0.7107980540540542,-539.7163247274977,False,2318
1753110433.1724005,2674052.0,0.7107980540540542,-498.67479095669523,False,2319
1753110433.6926527,2674692.0,0.7107980540540542,-489.64531205176354,False,2320
1753110434.2004874,2675076.0,0.7107980540540542,-368.5887902135795,False,2321
1753110434.7100992,2675716.0,0.7107980540540542,-356.60906107027034,False,2322
1753110435.2452664,2676228.0,0.7107980540540542,-401.6872488562162,False,2323
1753110435.7806387,2676868.0,0.7107980540540542,-486.71700558903655,False,2324
1753110436.3195353,2677508.0,0.7107980540540542,-527.7017306154694,False,2325
1753110436.8393958,2678148.0,0.7107980540540542,-471.69531977641446,False,2326
1753110437.358847,2678660.0,0.7107980540540542,-407.63088703260576,False,2327
1753110437.8749192,2679300.0,0.7107980540540542,-418.64461017135136,False,2328
1753110438.41189,2679940.0,0.7107980540540542,-536.6801500740542,False,2329
1753110438.9216607,2680324.0,0.7107980540540542,-443.6168326141362,False,2330
1753110452.8601131,2680580.0,0.7107980540540542,-451.6588169340541,True,2331
1753110453.4320188,2680708.0,0.7107980540540542,-528.688474698029,False,2332
1753110454.1186352,2680708.0,0.7107980540540542,-558.7088621583785,False,2333
1753110454.6790166,2680836.0,0.7107980540540542,-494.69435683675675,False,2334
1753110455.2597606,2680964.0,0.7107980540540542,-509.6946101304552,False,2335
1753110455.804724,2680964.0,0.7107980540540542,-465.62460801534644,False,2336
1753110456.347012,2681092.0,0.7107980540540542,-482.6801408756757,False,2337
1753110456.8534932,2681092.0,0.7107980540540542,-372.6174342761133,False,2338
1753110457.3992085,2681220.0,0.7107980540540542,-458.69543840783786,False,2339
1753110457.929851,2681220.0,0.7107980540540542,-483.70926367150946,False,2340
1753110458.4668336,2681348.0,0.7107980540540542,-449.69543519802903,False,2341
1753110459.0073898,2681348.0,0.7107980540540542,-500.72989673945943,False,2342
1753110459.5382895,2681476.0,0.7107980540540542,-482.6517089535135,False,2343
1753110460.0629647,2681476.0,0.7107980540540542,-452.6588169340541,False,2344
1753110460.5800183,2681604.0,0.7107980540540542,-441.675245573706,False,2345
1753110461.099286,2681604.0,0.7107980540540542,-416.6019530897297,False,2346
1753110461.6222787,2681732.0,0.7107980540540542,-392.6232770313514,False,2347
1753110462.1258771,2681732.0,0.7107980540540542,-321.58773712864866,False,2348
1753110462.653974,2681988.0,0.7107980540540542,-510.6659249145946,False,2349
1753110463.1904767,2682372.0,0.7107980540540542,-511.6730328951352,False,2350
1753110463.7353334,2682756.0,0.7107980540540542,-458.69435683675675,False,2351
