time,PKG,GPU
1746537143.2110,34847,56764
1746537143.4610,37567,56736
1746537143.7100,38423,56639
1746537143.9620,38642,63169
1746537144.2120,34831,56764
1746537144.4650,36395,56736
1746537144.7120,39132,62487
1746537144.9660,34844,56667
1746537145.2100,35766,56448
1746537145.4670,39504,62682
1746537145.7130,34678,56574
1746537145.9610,36262,56643
1746537146.2130,38929,63169
1746537146.4630,38500,56541
1746537146.7120,38739,56643
1746537146.9640,38611,63082
1746537147.2130,38154,56671
1746537147.4620,39750,56448
1746537147.7140,38179,61317
1746537147.9640,38202,56448
1746537148.2140,41061,56351
1746537148.4640,37252,57066
1746537148.7140,33821,56541
1746537148.9640,40929,56472
1746537149.2140,37079,56959
1746537149.4650,34629,56351
1746537149.7150,40146,56569
1746537149.9650,37513,56551
1746537150.2150,38551,56448
1746537150.4650,40055,62097
1746537150.7160,37575,56541
1746537150.9640,38739,56569
1746537151.2170,38981,64631
1746537151.4630,39158,56379
1746537151.7180,37569,56448
1746537151.9660,38018,62292
1746537152.2130,39024,56379
1746537152.4650,38551,56541
1746537152.7200,37686,63754
1746537152.9660,38046,56569
1746537153.2160,40931,56448
1746537153.4670,36810,56639
1746537153.7170,38386,56448
1746537153.9670,40560,60050
1746537154.2170,37884,56643
1746537154.4650,38039,56448
1746537154.7170,40035,62097
1746537154.9670,38250,56448
1746537155.2160,38599,56351
1746537155.4680,39268,64923
1746537155.7180,38786,56541
1746537155.9680,38230,56541
1746537156.2180,37849,61902
1746537156.4680,37230,56379
1746537156.7180,40199,56546
1746537156.9680,36903,57326
1746537157.2180,37144,56472
1746537157.4680,40255,56541
1746537157.7190,36856,56736
1746537157.9700,38344,56546
1746537158.2190,39000,62584
1746537158.4710,37754,56667
1746537158.7190,38790,56472
1746537158.9720,38593,62876
1746537159.2180,38504,56476
1746537159.4680,39937,56448
1746537159.7200,37947,60830
1746537159.9700,38516,56448
1746537160.2200,40837,56351
1746537160.4700,37659,56643
1746537160.7200,37184,56476
1746537160.9700,37316,56472
1746537161.2210,38045,63071
1746537161.4700,39239,56453
1746537161.7190,38484,56374
1746537161.9710,38070,62779
1746537162.2190,33100,66450
1746537162.4710,37064,68106
1746537162.7210,37200,67819
1746537162.9710,37047,67165
1746537163.2210,37086,70049
1746537163.4720,36859,68112
1746537163.7220,37097,68042
1746537163.9720,37273,68822
1746537164.2230,37025,66093
1746537164.4720,37235,68794
1746537164.7240,37129,66645
1746537164.9720,37137,66553
1746537165.2250,37222,68587
1746537165.4720,37290,68599
1746537165.7220,37121,70152
1746537165.9730,37314,69281
1746537166.2230,37053,66260
1746537166.4730,37335,68301
1746537166.7230,37316,66288
1746537166.9730,37277,68334
1746537167.2230,37071,67911
1746537167.4730,37310,69080
1746537167.7240,37320,67424
1746537167.9740,37297,66872
1746537168.2240,37219,71126
1746537168.4740,34351,56862
1746537168.7240,38120,56736
1746537168.9750,38095,56639
1746537169.2240,39208,62779
1746537169.4760,34854,56769
