time,PKG,GPU
1749338648.2140,37984,88559
1749338648.4620,33780,77737
1749338648.7150,37163,77602
1749338648.9630,38922,89374
1749338649.2160,39399,77822
1749338649.4630,37621,77504
1749338649.7170,40336,85675
1749338649.9630,38359,77699
1749338650.2130,37805,77725
1749338650.4630,40767,77504
1749338650.7140,38242,77991
1749338650.9640,37735,77627
1749338651.2140,40844,77530
1749338651.4640,38350,89928
1749338651.7140,37637,77725
1749338651.9640,40533,77627
1749338652.2140,38410,89262
1749338652.4630,39734,77627
1749338652.7140,39243,77407
1749338652.9650,39120,88887
1749338653.2150,39393,77627
1749338653.4670,35482,59368
1749338653.7150,39542,65308
1749338653.9650,39496,59270
1749338654.2160,37633,59071
1749338654.4650,40105,64046
1749338654.7160,38860,58973
1749338654.9650,38067,58778
1749338655.2160,40778,61989
1749338655.4660,38402,58880
1749338655.7160,38564,58681
1749338655.9660,40659,58778
1749338656.2160,38041,58880
1749338656.4670,38783,58778
1749338656.7170,40845,58686
1749338656.9680,38142,58973
1749338657.2170,38187,58686
1749338657.4690,40798,58686
1749338657.7170,38431,64994
1749338657.9700,38577,58588
1749338658.2170,40533,58588
1749338658.4710,38544,64825
1749338658.7170,38652,58588
1749338658.9680,40042,58491
1749338659.2180,38493,64236
1749338659.4680,39317,58398
1749338659.7180,38812,58491
1749338659.9680,39101,65308
1749338660.2170,38701,58588
1749338660.4680,39226,58588
1749338660.7190,38507,58491
1749338660.9690,35684,58778
1749338661.2190,33981,70536
1749338661.4780,37632,88955
1749338661.7190,37813,91673
1749338661.9690,37825,93603
1749338662.2200,37756,95063
1749338662.4690,37829,92630
1749338662.7200,37639,99424
1749338662.9700,37806,96125
1749338663.2220,37577,93798
1749338663.4700,37629,93409
1749338663.7230,37593,94276
1749338663.9700,37596,95257
1749338664.2240,37670,96514
1749338664.4700,37715,94673
1749338664.7200,37765,97463
1749338664.9710,37599,95362
1749338665.2210,37793,97171
1749338665.4710,37658,94463
1749338665.7210,37844,94666
1749338665.9710,37768,94382
1749338666.2210,37797,92533
1749338666.4710,37527,97641
1749338666.7220,37708,95502
1749338666.9720,37666,95452
1749338667.2220,36065,78504
1749338667.4720,36416,77725
1749338667.7220,37266,77627
1749338667.9720,39847,77627
1749338668.2220,37837,79646
1749338668.4720,37831,77627
1749338668.7230,39747,77335
1749338668.9730,38187,89150
1749338669.2230,34543,77530
1749338669.4740,37057,77530
1749338669.7230,39598,89539
1749338669.9750,35677,77627
1749338670.2230,35006,77432
1749338670.4760,40773,77432
1749338670.7240,37486,78504
1749338670.9770,35596,77432
1749338671.2240,39410,77407
1749338671.4780,39378,90819
1749338671.7240,34981,77640
1749338671.9740,35394,77244
1749338672.2240,40795,85286
1749338672.4740,36581,77543
1749338672.7240,34218,77407
1749338672.9750,40112,77530
1749338673.2250,38327,88678
1749338673.4750,38968,77250
1749338673.7250,38748,77244
1749338673.9750,38605,88678
1749338674.2260,34625,77530
1749338674.4750,36280,77407
1749338674.7260,39898,88498
1749338674.9760,37941,77432
1749338675.2260,38241,77432
1749338675.4760,40513,87121
1749338675.7260,38511,77530
1749338675.9760,38234,77530
1749338676.2270,40617,77335
1749338676.4760,38278,77627
1749338676.7270,37875,77212
1749338676.9770,39971,77335
1749338677.2290,38177,88386
1749338677.4760,38062,77530
1749338677.7300,39984,77335
1749338677.9770,38636,89943
1749338678.2260,38777,77250
1749338678.4770,39304,77244
1749338678.7310,38358,89457
1749338678.9780,38930,77627
1749338679.2280,37392,77407
1749338679.4780,39335,90123
1749338679.7280,38586,77432
1749338679.9780,37961,77432
1749338680.2280,40094,88595
1749338680.4780,37938,77602
1749338680.7290,38487,77407
1749338680.9790,40385,77310
1749338681.2290,37945,77504
1749338681.4790,38131,77335
1749338681.7290,40833,77244
1749338681.9790,38138,78088
1749338682.2290,38331,77627
1749338682.4790,40681,77504
1749338682.7300,38281,78601
1749338682.9790,38062,77432
1749338683.2300,40201,77244
1749338683.4810,38303,87997
1749338683.7290,38204,77530
1749338683.9820,39773,77335
1749338684.2300,38610,90220
1749338684.4830,37692,77432
1749338684.7300,40170,77432
1749338684.9840,38318,90303
1749338685.2300,38165,77445
1749338685.4850,40308,77504
1749338685.7310,38424,90318
1749338685.9810,40049,77504
1749338686.2320,38569,77530
1749338686.4810,39154,85578
1749338686.7320,38879,77432
1749338686.9820,38308,77310
1749338687.2320,39152,88985
1749338687.4820,38695,77602
1749338687.7320,38232,77407
1749338687.9820,40620,83533
1749338688.2320,36428,77627
1749338688.4820,34286,94673
1749338688.7330,37770,95541
1749338688.9830,37584,93109
1749338689.2330,37762,96903
1749338689.4830,37466,96587
1749338689.7340,37707,95354
1749338689.9830,37612,94837
1749338690.2350,37803,96059
1749338690.4830,37597,95638
1749338690.7360,37626,95273
1749338690.9840,37611,97308
1749338691.2380,37759,96125
1749338691.4840,37720,100591
1749338691.7340,37606,95016
1749338691.9840,37570,95331
1749338692.2340,37644,93498
1749338692.4840,37591,96919
1749338692.7350,37657,94778
1749338692.9850,37707,94382
1749338693.2350,37625,97463
1749338693.4850,37677,98322
1749338693.7350,37617,95930
1749338693.9850,37730,95160
1749338694.2350,37662,95646
1749338694.4850,35735,78601
1749338694.7360,37130,77991
1749338694.9860,38340,77919
1749338695.2360,40187,77822
1749338695.4870,37570,78673
1749338695.7360,33487,77919
1749338695.9870,40515,77699
1749338696.2360,38180,78504
1749338696.4880,34859,77822
1749338696.7360,34720,77822
1749338696.9890,40119,77699
1749338697.2370,38332,78575
1749338697.4860,37925,77822
1749338697.7370,40745,77822
1749338697.9870,38495,84799
1749338698.2350,39582,77835
1749338698.4870,38328,77822
1749338698.7380,39389,90692
1749338698.9880,34920,77822
1749338699.2390,35344,77699
1749338699.4880,40631,77602
1749338699.7380,37131,78114
1749338699.9850,33909,59568
1749338700.2380,37850,59270
1749338700.4880,38846,65968
1749338700.7380,39265,59071
1749338700.9880,37763,59071
1749338701.2390,39207,65784
1749338701.4890,35683,59071
1749338701.7400,34018,58876
1749338701.9890,40263,58778
1749338702.2410,37422,59855
1749338702.4890,33071,58788
1749338702.7420,38856,58778
1749338702.9900,38939,65480
1749338703.2430,36566,58681
1749338703.4900,38608,58778
1749338703.7440,39890,64516
1749338703.9900,38999,58778
1749338704.2400,38815,58686
1749338704.4900,40742,58686
1749338704.7400,38236,58778
1749338704.9910,38092,58588
1749338705.2410,40047,58588
1749338705.4910,38091,62779
1749338705.7410,37975,58686
1749338705.9910,40266,58686
1749338706.2410,38573,64138
1749338706.4920,39129,58588
1749338706.7410,38727,58588
1749338706.9920,38670,64923
1749338707.2420,39097,58588
1749338707.4940,38606,58491
1749338707.7420,39437,65015
1749338707.9960,38785,58491
1749338708.2420,37276,58388
1749338708.4920,40594,61512
1749338708.7420,38262,58491
1749338708.9920,38290,58393
1749338709.2430,40468,58193
1749338709.4930,38181,58583
1749338709.7430,37807,58296
1749338709.9930,40783,58296
1749338710.2440,38264,59660
1749338710.4930,38163,58296
1749338710.7450,40563,58193
1749338710.9940,38792,63748
1749338711.2460,39814,58193
1749338711.4940,37054,58193
1749338711.7460,39388,65507
1749338711.9940,39463,58291
1749338712.2470,38617,58193
1749338712.4940,39790,64236
1749338712.7440,39140,58291
1749338712.9940,38582,58291
1749338713.2450,40788,62876
1749338713.4950,38366,58193
1749338713.7450,38629,58096
1749338713.9950,40596,62974
1749338714.2450,36279,58096
1749338714.4950,37879,58096
1749338714.7450,38200,58096
1749338714.9960,40265,63359
1749338715.2460,38405,58193
1749338715.4960,38309,58193
1749338715.7460,40291,63851
1749338715.9980,36131,58203
1749338716.2440,34563,70438
1749338716.4990,37753,90213
1749338716.7460,37747,95841
1749338717.0000,37618,97098
1749338717.2470,37733,94852
1749338717.4970,37649,94382
1749338717.7470,37677,95031
1749338717.9970,37881,95152
1749338718.2470,37552,94673
1749338718.4970,37957,97284
1749338718.7480,37882,97447
1749338718.9980,37700,95323
1749338719.2480,38058,95930
1749338719.4980,37774,96020
1749338719.7480,37816,93109
1749338719.9980,37861,96028
1749338720.2480,37844,103936
1749338720.4980,37773,96401
1749338720.7490,37710,97098
1749338720.9990,37980,94965
1749338721.2490,37892,95518
1749338721.4990,37953,94471
1749338721.7500,37766,104085
1749338721.9990,37910,100389
1749338722.2500,34923,78406
1749338722.4980,38099,78030
1749338722.7510,39656,77991
1749338723.0000,38948,89165
1749338723.2520,34753,77822
1749338723.5000,36912,77894
1749338723.7530,40051,89067
1749338724.0000,36028,78017
1749338724.2500,34005,77822
1749338724.5000,40347,77725
1749338724.7500,37878,79646
1749338725.0000,33288,77835
1749338725.2510,39504,77796
1749338725.5010,38962,89943
1749338725.7510,34820,78017
1749338726.0010,36705,77894
1749338726.2510,40315,86537
1749338726.5010,36173,77822
1749338726.7510,33218,77822
1749338727.0020,40633,77796
1749338727.2520,38277,87510
1749338727.5010,37786,77919
1749338727.7520,40225,77991
1749338728.0020,38466,89277
1749338728.2520,38291,77822
1749338728.5030,40341,77725
1749338728.7530,37963,89359
1749338729.0040,38898,77894
1749338729.2530,37698,77822
1749338729.5050,38726,91014
1749338729.7530,38437,77919
1749338730.0070,37433,77894
1749338730.2530,39498,89067
1749338730.5030,37508,78017
1749338730.7530,37776,77919
1749338731.0040,39709,77725
1749338731.2540,37195,78088
1749338731.5030,37417,77822
1749338731.7540,39846,77822
1749338732.0040,37573,90303
1749338732.2520,39549,77822
1749338732.5040,37844,77894
1749338732.7550,38791,90595
1749338733.0050,34771,77919
1749338733.2550,34751,77894
1749338733.5050,40311,86147
1749338733.7560,38003,78088
1749338734.0050,37714,77919
1749338734.2570,40589,77991
1749338734.5050,37983,78283
1749338734.7580,38365,77796
1749338735.0060,40457,77796
1749338735.2590,38075,78478
1749338735.5050,38341,77991
1749338735.7560,40309,77796
1749338736.0060,38385,90872
1749338736.2560,38139,77796
1749338736.5060,40502,77894
1749338736.7570,38462,89150
1749338737.0070,39042,78017
1749338737.2570,39700,77894
1749338737.5070,39090,90026
1749338737.7570,39633,77894
1749338738.0070,38598,77894
1749338738.2570,39408,92459
1749338738.5070,39207,78088
1749338738.7570,38719,77894
1749338739.0080,39662,89539
1749338739.2580,38908,77991
1749338739.5080,38238,77894
1749338739.7580,40214,89622
1749338740.0090,38289,78088
1749338740.2580,38591,77894
1749338740.5100,40745,86537
1749338740.7590,38346,78088
1749338741.0110,38903,77894
1749338741.2600,40866,80230
1749338741.5120,37921,78088
1749338741.7600,37960,78017
1749338742.0090,37120,77822
1749338742.2590,39675,90318
1749338742.5090,39004,78017
1749338742.7590,38060,77919
1749338743.0100,40153,88108
1749338743.2600,36058,78114
1749338743.5100,37265,98541
1749338743.7600,37677,96425
1749338744.0100,37735,94876
1749338744.2610,37764,94592
1749338744.5100,37573,93887
1749338744.7620,37678,95354
1749338745.0100,37714,94090
1749338745.2630,37812,96206
1749338745.5110,37697,98638
1749338745.7640,37537,96125
1749338746.0110,37703,93019
1749338746.2640,37767,94090
1749338746.5110,37727,94891
1749338746.7650,37733,98549
1749338747.0120,37552,93911
1749338747.2620,37708,100056
1749338747.5120,37700,95323
1749338747.7620,37683,95070
1749338748.0120,37753,94074
1749338748.2620,37544,93311
1749338748.5120,37751,95175
1749338748.7620,37742,96685
1749338749.0120,37786,101167
1749338749.2630,37760,93992
1749338749.5130,34722,78114
1749338749.7630,38863,77796
1749338750.0130,37558,77796
1749338750.2630,40404,87427
1749338750.5130,38796,77894
1749338750.7630,38330,77894
1749338751.0140,40771,77699
1749338751.2640,38317,77991
1749338751.5140,38184,77530
1749338751.7640,40777,77504
1749338752.0150,38656,67349
1749338752.2640,34325,59368
1749338752.5160,36525,59075
1749338752.7650,39948,65313
1749338753.0170,35507,58973
1749338753.2650,35440,59071
1749338753.5150,40604,58973
1749338753.7650,36664,59071
1749338754.0150,33279,58973
1749338754.2650,40425,58778
1749338754.5150,38348,62194
