time,PKG,GPU
1749541010.3360,35365,8128
1749541010.5890,34480,8031
1749541010.8390,35955,8029
1749541011.0890,35227,8519
1749541011.3390,34632,8225
1749541011.5890,34703,7931
1749541011.8380,35445,8032
1749541012.0890,35639,8324
1749541012.3400,33164,8325
1749541012.5900,35943,8225
1749541012.8400,35240,8031
1749541013.0900,35432,8035
1749541013.3410,35498,8519
1749541013.5890,34820,8128
1749541013.8400,34974,8029
1749541014.0890,34292,7934
1749541014.3410,35196,8225
1749541014.5910,34114,8228
1749541014.8410,35719,8029
1749541015.0910,34352,8225
1749541015.3410,35954,8032
1749541015.5890,35193,8325
1749541015.8410,36333,7933
1749541016.0910,35049,7933
1749541016.3410,34367,8129
1749541016.5920,35984,8128
1749541016.8420,35013,7931
1749541017.0920,36212,8029
1749541017.3420,34346,7933
1749541017.5920,35656,8029
1749541017.8420,34370,8324
1749541018.0910,34781,8031
1749541018.3420,35328,7836
1749541018.5930,34982,8132
1749541018.8410,35923,8130
1749541019.0920,34614,7931
1749541019.3430,35775,8323
1749541019.5930,34761,8225
1749541019.8430,35062,7840
1749541020.0930,35732,8225
1749541020.3430,35311,8128
1749541020.5930,35334,8029
1749541020.8440,35069,8128
1749541021.0940,35972,8029
1749541021.3440,34297,7933
1749541021.5930,35723,8130
1749541021.8420,34617,8128
1749541022.0920,34755,8029
1749541022.3420,34717,8225
1749541022.5940,34728,8225
1749541022.8430,35118,8031
1749541023.0930,34708,8128
1749541023.3450,35297,8130
1749541023.5920,34683,8029
1749541023.8450,34855,8128
1749541024.0930,33066,8128
1749541024.3440,34023,8029
1749541024.5950,32943,8323
1749541024.8440,35272,7933
1749541025.0940,34431,7933
1749541025.3450,34577,8032
1749541025.5960,36124,8031
1749541025.8430,33753,8032
1749541026.0960,35481,8128
1749541026.3460,35520,7933
1749541026.5960,35496,8423
1749541026.8460,34628,8031
1749541027.0960,35314,7934
1749541027.3450,34390,7931
1749541027.5960,34519,10768
1749541027.8460,33451,8029
1749541028.0940,35392,7933
1749541028.3460,35027,8225
1749541028.5970,35126,9985
1749541028.8450,35754,8128
1749541029.0970,35238,7931
1749541029.3470,36141,8032
1749541029.5970,34849,10573
1749541029.8470,36814,8129
1749541030.0970,34910,8029
1749541030.3470,36111,8325
1749541030.5980,35236,10768
1749541030.8460,35685,7931
1749541031.0980,35175,8324
1749541031.3460,36029,8029
1749541031.5990,36208,10376
1749541031.8460,35938,8032
1749541032.0980,36326,8130
1749541032.3480,34457,7836
1749541032.6010,33853,10475
1749541032.8490,33829,8029
1749541033.0990,36575,7931
1749541033.3490,35172,8128
1749541033.6020,36737,10279
1749541033.8490,35566,8029
1749541034.0980,36280,8422
1749541034.3500,35252,8031
1749541034.6000,35979,8519
1749541034.8500,34773,8225
1749541035.0980,35286,7933
1749541035.3500,34041,8128
1749541035.5980,35257,8225
1749541035.8500,35641,7931
1749541036.0980,36094,7931
1749541036.3480,35703,8029
1749541036.6010,34398,8228
1749541036.8500,36071,8128
1749541037.1010,34909,8128
1749541037.3510,36096,7933
1749541037.6010,34607,8324
1749541037.8510,35838,8130
1749541038.1010,34904,8128
1749541038.3510,35740,8130
1749541038.6000,34415,8225
1749541038.8490,36040,7934
1749541039.1010,34674,7933
1749541039.3500,35035,8128
1749541039.5990,35705,8324
1749541039.8490,35023,7934
1749541040.1020,35847,8029
1749541040.3520,35669,7934
1749541040.6020,36055,8422
