time,PKG,GPU
1749490133.0110,33409,56546
1749490133.2590,32342,56546
1749490133.5110,35993,56546
1749490133.7620,33065,62779
1749490134.0120,32687,56546
1749490134.2620,32969,56546
1749490134.5120,35236,56448
1749490134.7620,33533,58978
1749490135.0120,32505,56448
1749490135.2620,33944,56546
1749490135.5120,34528,56448
1749490135.7620,32710,62097
1749490136.0130,32961,56448
1749490136.2630,32497,56448
1749490136.5170,36085,56448
1749490136.7630,34273,62194
1749490137.0130,32784,56546
1749490137.2670,35885,56546
1749490137.5130,35157,56546
1749490137.7650,34536,56838
1749490138.0140,32292,56546
1749490138.2640,35795,56448
1749490138.5130,33682,56346
1749490138.7640,34371,56643
1749490139.0120,34325,56546
1749490139.2640,35900,56546
1749490139.5140,34537,63164
1749490139.7640,32648,56346
1749490140.0140,32435,56546
1749490140.2650,35903,56448
1749490140.5150,38190,62974
1749490140.7650,32406,56448
1749490141.0160,35812,56546
1749490141.2650,35387,56546
1749490141.5180,34743,57521
1749490141.7660,32380,56546
1749490142.0150,32726,56448
1749490142.2660,35538,56546
1749490142.5160,33823,57228
1749490142.7660,32348,56448
1749490143.0140,35672,56448
1749490143.2660,35174,56448
1749490143.5160,33573,57618
1749490143.7670,32345,56448
1749490144.0160,33643,56448
1749490144.2650,34882,56546
1749490144.5170,33562,56936
1749490144.7670,32329,56546
1749490145.0170,33383,56448
1749490145.2670,34945,56546
1749490145.5170,33408,56546
1749490145.7680,32279,56546
1749490146.0180,33976,56546
1749490146.2690,34949,56448
1749490146.5180,34010,56546
1749490146.7700,32544,56448
1749490147.0170,34735,56546
1749490147.2710,34764,56346
1749490147.5180,33626,56448
1749490147.7660,34653,56546
1749490148.0160,34922,56448
1749490148.2670,34212,56546
1749490148.5190,33924,56448
1749490148.7660,32070,56379
1749490149.0190,35690,56448
1749490149.2690,34533,56346
1749490149.5190,33597,56546
1749490149.7690,33897,56346
1749490150.0190,35895,56546
1749490150.2690,34404,56448
1749490150.5200,33674,56546
1749490150.7700,32029,56448
1749490151.0180,36625,56448
1749490151.2700,32996,62097
1749490151.5200,32858,56448
1749490151.7700,35648,56546
1749490152.0200,36085,56448
1749490152.2700,33418,61999
1749490152.5220,32545,56448
1749490152.7690,35764,56346
1749490153.0230,35353,56448
1749490153.2710,33598,62876
1749490153.5240,32509,56643
1749490153.7710,33968,63169
1749490154.0250,35981,62389
1749490154.2710,36224,62194
1749490154.5260,36193,64046
1749490154.7720,36164,63333
1749490155.0220,36185,62194
1749490155.2720,36106,62189
1749490155.5220,36014,63425
1749490155.7720,36046,62682
1749490156.0220,36201,62682
1749490156.2720,34564,56541
1749490156.5220,36407,56643
1749490156.7730,33500,56448
1749490157.0230,33548,56546
