time,MEMORY,best_of_gen,average,TRAINED,gen
1751359226.2369602,2406508.0,0.7111889999999998,-528.7096088025171,False,1852
1751359226.687094,2406572.0,0.7111889999999998,-415.653130937749,False,1853
1751359227.1585412,2406380.0,0.7111889999999998,-541.7170025395061,False,1854
1751359227.6033828,2406696.0,0.7111889999999998,-426.6461233124009,False,1855
1751359228.068441,2406884.0,0.7111889999999998,-500.69518619634147,False,1856
1751359228.532011,2407696.0,0.7111889999999998,-415.68158261126206,False,1857
1751359228.9948301,2407824.0,0.7111889999999998,-551.7024298945913,False,1858
1751359229.4797897,2407884.0,0.7111889999999998,-477.6958117470333,False,1859
1751359229.9591646,2408452.0,0.7111889999999998,-473.68018698226666,False,1860
1751359230.4222672,2408944.0,0.7111889999999998,-405.6449580169626,False,1861
1751359230.8633533,2409388.0,0.7111889999999998,-383.61595793999993,False,1862
1751359231.3130572,2409768.0,0.7111889999999998,-454.66574117000005,False,1863
1751359231.7632315,2409636.0,0.7111889999999998,-465.67387026097555,False,1864
1751359232.2135134,2410392.0,0.7111889999999998,-499.6587613452,False,1865
1751359232.6734047,2410392.0,0.7111889999999998,-437.6870768399999,False,1866
1751359233.1180813,2410644.0,0.7111889999999998,-410.6515173899999,False,1867
1751359233.5830176,2411080.0,0.7111889999999998,-429.6377337150649,False,1868
1751359234.0509837,2420092.0,0.7111889999999998,-487.6814180948734,False,1869
1751359234.5103633,2420220.0,0.7111889999999998,-519.6657411699999,False,1870
1751359234.9527693,2420728.0,0.7111889999999998,-391.63018171999994,False,1871
1751359235.4159963,2420684.0,0.7111889999999998,-453.6675309050549,False,1872
1751359235.8681529,2420684.0,0.7111889999999998,-453.64495332210527,False,1873
1751359236.3362906,2420904.0,0.7111889999999998,-404.6524272340741,False,1874
1751359236.7676065,2421156.0,0.7111889999999998,-332.60173416,False,1875
1751359244.1797488,2408436.0,0.7111889999999998,-402.63018172000005,True,1876
1751359244.6743293,2408688.0,0.7111889999999998,-469.68075279775,False,1877
1751359245.1700888,2408816.0,0.7111889999999998,-512.6883014815681,False,1878
1751359245.6206696,2408680.0,0.7111889999999998,-382.652465888395,False,1879
1751359246.0950294,2408872.0,0.7111889999999998,-394.6379506449846,False,1880
1751359246.563781,2409124.0,0.7111889999999998,-400.64590222305344,False,1881
1751359247.025991,2408868.0,0.7111889999999998,-420.6092258570211,False,1882
1751359247.4801848,2409184.0,0.7111889999999998,-471.68023734786664,False,1883
1751359247.9858937,2409436.0,0.7111889999999998,-474.71569743239996,False,1884
1751359248.4534647,2410256.0,0.7111889999999998,-532.7092046992658,False,1885
1751359248.8974483,2410256.0,0.7111889999999998,-374.63018171999994,False,1886
1751359249.3480914,2410636.0,0.7111889999999998,-512.65862928,False,1887
1751359249.8199837,2410924.0,0.7111889999999998,-558.72263629,False,1888
1751359250.288361,2411680.0,0.7111889999999998,-559.6951218133779,False,1889
1751359250.763468,2411680.0,0.7111889999999998,-539.7097924949546,False,1890
1751359251.2341383,2412436.0,0.7111889999999998,-502.70218952408266,False,1891
1751359251.6989832,2412500.0,0.7111889999999998,-473.702956570713,False,1892
1751359252.1601717,2412944.0,0.7111889999999998,-478.69503947325,False,1893
1751359252.6216798,2413764.0,0.7111889999999998,-404.65987855175547,False,1894
1751359253.093396,2413828.0,0.7132263243243242,-507.74405641515676,False,1895
1751359253.5825126,2413632.0,0.7267806301369862,-554.752315882092,False,1896
1751359254.0432112,2415336.0,0.7267806301369862,-509.7160448631426,False,1897
1751359254.494604,2416472.0,0.7267806301369862,-421.6887634633614,False,1898
1751359254.9365394,2416664.0,0.7273725205479451,-437.6801411904878,False,1899
1751359255.3847535,2416272.0,0.7273725205479451,-464.66946426705056,False,1900
1751359255.825791,2418416.0,0.7273725205479451,-474.6751595881495,False,1901
1751359263.044892,2420460.0,0.7273725205479451,-434.6593465941166,True,1902
1751359263.5409355,2420460.0,0.7273725205479451,-517.7312061308274,False,1903
1751359264.0187778,2420460.0,0.7273725205479451,-492.69481974808775,False,1904
1751359264.5025964,2413996.0,0.7273725205479451,-477.6950366004875,False,1905
1751359264.9911447,2414124.0,0.7273725205479451,-454.65942741440057,False,1906
1751359265.4697766,2414248.0,0.7273725205479451,-442.6225552079243,False,1907
1751359265.9116588,2414880.0,0.7273725205479451,-366.60819904385966,False,1908
1751359266.3961475,2414864.0,0.7273725205479451,-512.7100944577763,False,1909
1751359266.860406,2415872.0,0.7273725205479451,-529.6955578804243,False,1910
1751359267.30631,2416000.0,0.7273725205479451,-451.6883699858673,False,1911
1751359267.7576456,2416064.0,0.7273725205479451,-439.66570181668686,False,1912
1751359268.1942878,2417888.0,0.7273725205479451,-420.60849837827584,False,1913
1751359268.6435523,2417952.0,0.7273725205479451,-387.64415260909817,False,1914
1751359269.0880656,2418272.0,0.7273725205479451,-384.6229601544809,False,1915
1751359269.5659847,2417888.0,0.7273725205479451,-433.62176628931525,False,1916
1751359270.0186937,2418016.0,0.7273725205479451,-515.6508611901371,False,1917
1751359270.46679,2418264.0,0.7273725205479451,-406.6435874649316,False,1918
1751359270.9378078,2418484.0,0.7273725205479451,-386.6072188389042,False,1919
1751359271.4118533,2418224.0,0.7273725205479451,-432.65169601306405,False,1920
1751359271.8819773,2419868.0,0.7273725205479451,-403.6082070211459,False,1921
1751359272.3719423,2419932.0,0.7273725205479451,-466.6654138556165,False,1922
1751359272.8198817,2421496.0,0.7273725205479451,-368.61467325418,False,1923
