time,PKG,GPU
1746712281.0900,40221,8031
1746712281.3400,39051,8029
1746712281.5910,38504,8032
1746712281.8390,39908,8035
1746712282.0890,40072,8029
1746712282.3390,38784,8029
1746712282.5890,38614,7837
1746712282.8410,40764,8128
1746712283.0910,38490,7933
1746712283.3400,38608,8031
1746712283.5900,38792,8035
1746712283.8410,40542,8128
1746712284.0910,38805,7931
1746712284.3420,38590,8029
1746712284.5920,40633,8130
1746712284.8420,39694,8129
1746712285.0920,37887,8130
1746712285.3420,38752,8029
1746712285.5920,40685,8029
1746712285.8410,38639,8422
1746712286.0910,38289,7931
1746712286.3430,40751,8031
1746712286.5930,38214,8029
1746712286.8430,38660,8616
1746712287.0930,39285,8132
1746712287.3430,40148,8324
1746712287.5920,38956,7737
1746712287.8420,38835,8324
1746712288.0940,40399,8031
1746712288.3440,38698,8032
1746712288.5930,38075,7835
1746712288.8440,37966,8519
1746712289.0940,40670,8129
1746712289.3440,38385,8029
1746712289.5930,38148,7933
1746712289.8450,40770,8225
1746712290.0940,39461,8029
1746712290.3450,38727,8029
1746712290.5950,38807,7938
1746712290.8450,40749,8324
1746712291.0950,38682,8128
1746712291.3450,38693,8128
1746712291.5950,40585,8035
1746712291.8460,38754,8225
1746712292.0940,38600,8029
1746712292.3440,39546,8132
1746712292.5940,40216,8029
1746712292.8450,38935,8324
1746712293.0950,38610,8029
1746712293.3440,40617,7937
1746712293.5950,34830,7931
1746712293.8450,37760,8519
1746712294.0940,40233,8035
1746712294.3450,39010,8029
1746712294.5970,38998,7933
1746712294.8470,38643,8225
1746712295.0970,40598,8029
1746712295.3470,37944,7931
1746712295.5970,37872,7835
1746712295.8470,40540,8225
1746712296.0970,38478,8128
1746712296.3470,38304,8128
1746712296.5970,38787,7840
1746712296.8470,39640,8519
1746712297.0980,37450,7931
1746712297.3480,38052,8128
1746712297.5980,40273,8029
1746712297.8490,38218,8519
1746712298.0980,38033,8029
1746712298.3480,40471,8225
1746712298.5990,38496,8130
1746712298.8490,38925,8225
1746712299.0990,40693,8130
1746712299.3470,39120,8227
1746712299.5980,37351,8029
1746712299.8480,39143,8132
1746712300.0990,39698,7931
1746712300.3490,38246,8324
1746712300.5980,38259,8032
1746712300.8500,40796,7835
1746712301.0990,38615,7931
1746712301.3510,38400,8519
1746712301.5980,39331,8036
