time,best_of_gen,average,TRAINED,gen
1750819073.4732099,0.7659455211267605,-394.5940488738028,False,4218
1750819074.262899,0.7659455211267605,-560.7023866284718,False,4219
1750819075.0540202,0.7659455211267605,-529.7018813306078,False,4220
1750819075.85512,0.7659455211267605,-554.748789057912,False,4221
1750819076.7971997,0.7659455211267605,-493.70222521067114,False,4222
1750819077.5548072,0.7659455211267605,-489.63278812885414,False,4223
1750819078.348702,0.7659455211267605,-469.6706434259155,False,4224
1750819079.0997114,0.7659455211267605,-440.6253021151925,False,4225
1750819086.7559943,0.7659455211267605,-398.58736340496006,True,4226
1750819087.593973,0.7659455211267605,-454.6254926495993,False,4227
1750819088.3827324,0.7659455211267605,-434.5940488738028,False,4228
1750819089.148697,0.7659455211267605,-492.60170832901406,False,4229
1750819089.9499702,0.7659455211267605,-453.60170832901406,False,4230
1750819090.7668698,0.7659455211267605,-504.65532451549296,False,4231
